gene	AdrenalCortex	Appendix	BDCA4DentriticCells	BLymphoblasts	BrainAmygdala	CD105Endothelial	CD14Monocytes	CD19BCells	CD33Myeloid	CD34	CD4TCells	CD56NKCells	CD71EarlyErythroid	CD8TCells	CardiacMyocytes	CerebellumPeduncles	CingulateCortex	ColorectalAdenocarc	ColorectalAdenocarcinoma	Corpus	DRG	FETALTHYROID	Ganglion	GermCell	HBEC	HEART	HUMANCULTUREDADIPOCYTE	Heart	Hypothalamus	Intersitial	Islet	IsletCell	LIVER	LeydigCell	Liver	Lung	LymphomaRaji	Oblongata	OccipitalLobe	OlfactoryBulb	Ovary	PLACENTA	PROSTATE	Pancreas	ParietalLobe	Pituitary	Pons	PrefrontalCortex	Prostate	Psoas	SeminiferousTubule	SmoothMuscle	TONGUE	TemporalLobe	Testi-GermCell	TestiIntersitial	TestiLeydigCell	TestiSeminiferousTubule	Thyroid	Tonsil	UTERUS	Uterus	WHOLEBLOOD(JJV)	WholeBrain	adrenalgland	bonemarrow	brain,caudatenucleus	brainThalamus	cerebellum	fetalThyroid	fetalbrain	fetalliver	fetallung	ganglion	kidney	leukemia,chronicMyelogenousK-562	leukemia,promyelocytic-HL-60	leukemialymphoblastic(MOLT-4)	lung	lymphnode	lymphomaburkittsDaudi	node	nucleus	pallidus	pituitary	salivarygland	skin	spinalcord	testis	thymus	trachea	wholebrain	Development
ACTL7A	5.84799690655495	5.303780748177103	2.4462562298895643	2.4329594072761065	5.528258742758412	2.4594316186372973	2.3923174227787602	1.8678964639926547	2.4462562298895643	1.7004397181410922	2.405992359675837	1.8678964639926547	3.9164766444377164	2.1858665453113337	4.554588851677638	5.750874439656845	6.5212078162239875	4.958842675243241	5.087462841250339	6.338959175415203	6.076815597050831	4.491853096329675	7.523365924391396	11.069382632546043	3.7708290460324903	6.230741002626909	4.880195728943098	5.20945336562895	5.03342300153745	11.374224426123732	5.022367813028454	4.321928094887363	5.24031432933371	10.542451531298877	5.303780748177103	4.426264754702098	4.008988783227255	6.001126665454284	5.247927513443585	5.2384047393250786	4.20163386116965	4.392317422778761	4.596935142387232	5.059614856297222	6.487840033823051	5.053111336459563	6.666756591884804	5.292781749227846	4.754887502163468	7.94192792470872	11.232360963542538	3.572889668420581	6.535275376620803	6.413627929024172	6.376776571882982	11.334161530782104	11.201572604135444	10.651231119702372	4.812498225333564	4.514122260170708	3.6322682154995127	4.867896463992655	3.5046203924035524	4.71699089440494	5.491853096329675	5.409390936137702	5.729280846027402	5.129283016944966	6.104336659814736	4.765534746362977	4.765534746362977	4.909293085823823	4.008988783227255	6.763544364293921	5.903279342056139	4.361066488794321	3.6724253419714956	4.004501392234941	4.452858964713811	4.247927513443585	3.6610654798069477	6.31015831794782	5.336283387864432	6.4329594072761065	5.532940288372874	5.135452784185173	5.102238193930738	5.568336182133747	10.921022682111733	4.070389327891398	5.390598905552461	4.84799690655495	Development
ACTL7B	7.101713100188494	6.4950555283680185	2.572889668420581	3.916476644437717	5.845490050944375	3.2249663650002742	2.2016338611696504	1.8875252707415873	3.8579809951275723	2.169925001442312	3.169925001442312	2.3923174227787602	4.145677455195635	2.6205864104518777	5.300123724569014	6.446256229889564	6.335390354693925	4.350497247084133	4.666756591884804	5.48058827023386	5.409390936137702	5.680886920719692	7.138783757253849	11.277519886641358	4.329123596291566	5.116863757690899	5.985272714253447	4.37851162325373	5.1838834590322325	11.10924301174762	3.596935142387232	4	6.944858445807539	10.64457735701838	5.197708157955851	3.8875252707415875	3.3146965256562866	5.639521599510833	4.517275693209582	5.157852169141737	5.400879436282184	5.512542955096859	6.6293566200796095	5.307428525192248	7.342074667999139	5.145677455195635	6.436295119839363	6.630813152299126	3.711494906650088	7.534108304931793	10.95172182905633	5.098032082960526	5.927185357826366	5.45450493755737	8.110091751925129	11.492854620174748	10.867124267302973	10.753216749178955	5.920055054806967	5.392317422778761	4.5109619192773796	3.678071905112638	4.708739041359579	5.930737337562887	5.03121873061072	5.4379600883344725	5.2630344058337934	4.459431618637297	5.068240861312821	5.013462259806563	4.38543103719352	6.459431618637297	4.972692654004264	5.985272714253447	5.283551423174307	3.4854268271702415	5.155830171556525	5.253611151947168	4.465974464504069	5.355791546753647	3.572889668420581	7.463933010872238	5.807354922057604	5.247927513443585	5.694880192799191	4.77082904603249	5.532940288372874	6.144658242831882	10.874059203141146	5.22881869049588	6.030115330908071	6.4561490346479955	Not_Development
ACVR2B-AS1	8.883559725263202	8.96289600533726	4.083213368248981	4.325530331567558	8.107740170245732	3.925999418556223	5.617651119427331	3.949534933017012	6.563005553062399	2.733354340613827	4.529820946528695	3.0268000593437154	7.154818109052104	5.701826258412055	7.983563697223322	8.943833440406774	9.417536099698559	6.960001932068081	7.564530600816343	8.514911264861354	9.913038985630115	8.006185799946294	10.804312556956166	6.048759311919856	5.4822029262959555	7.62862780216015	6.878357510336936	7.894817763307944	7.166916251569974	8.83383884355829	6.856736756119109	7.661778097771987	8.452035273546196	9.653919873119422	6.496654082593496	6.7238315664953205	7.233140296445974	8.86758763491283	8.859690073508457	8.205060110544645	7.984418458801138	7.432124272641562	8.253138369691294	7.122051447713891	9.368833813558611	7.889960199658641	9.432750668935167	7.963474123974886	7.1649069266756875	9.99957727351139	9.44852933004466	5.157852169141737	7.45038647903429	8.659817550747213	8.306061689428342	8.804131021183318	9.942367882539084	8.114262900594055	7.887829861694031	7.6924411473477745	7.968666793195208	4.06177619758669	6.4990485977338786	7.96289600533726	8.450592681427393	8.419749550058496	7.971830914780502	8.54978466794786	9.205182326228643	8.312882955284355	6.671010241278451	7.957392293055245	7.029011086659068	9.86503726937124	8.959567319912093	6.866660750819986	5.199672344836364	6.88325423134128	6.985272714253447	6.627898615871748	6.023477151830433	10.287885492567783	8.694880192799191	9.705718773699628	7.2268938135713885	8.24697805961472	9.676486041701898	6.886306263452426	7.865114619452532	6.862947248020921	8.378294855911891	7.335390354693925	Not_Development
ADAM2	5.255500733148386	5.253611151947168	1.4594316186372973	2.277984747299765	2.8972404255747994	4.116863757690899	4.205548911173033	3.925999418556223	3.765534746362977	4.06177619758669	3.9164766444377164	1.4594316186372973	5.0916998341368105	1.765534746362977	5.221103725367875	5.465974464504069	4.361066488794321	6.161887682376894	2.169925001442312	4.963474123974886	5.116863757690899	3.655351828612554	7.669593751188333	9.790674308641485	2.1538053360790355	4.452858964713811	4.655351828612554	4.307428525192248	4.812498225333564	9.874674031635807	2.6322682154995127	3.3923174227787602	3.0531113364595623	9.514319551800538	6.604367899893749	0.6780719051126377	4.035623909730721	4.809928865721431	3.566815154010897	4.817623257511431	5.369815424283912	2.584962500721156	4.82781902461732	3.2094533656289497	6.649615459063409	5.083213368248981	6.614709844115208	3.791814071161826	3.1858665453113337	7.073606040574941	9.130570562805426	3.995484518877507	5.668175868970137	7.932214751968385	7.77544567410286	9.506406766074454	9.829881264292403	9.686325432208687	2.711494906650088	2.7548875021634687	1.584962500721156	2.925999418556223	4.722466024471091	3.263034405833794	4.880195728943098	2.8278190246173196	3.8176232575114315	5.795715006501729	3.8629472480209217	4.632268215499513	3.19377174339668	3.399171093819823	3.4462562298895643	7.587214952452535	4.06177619758669	2.84799690655495	2.560714954474479	3.2016338611696504	4.554588851677638	2.972692654004265	3.153805336079035	6.956521363333119	6.683696454306515	7.290479698251308	2.070389327891398	5.357552004618084	4.970393537914677	3.6667565918848033	8.184131493940587	2.3645724322958563	5.165911938935689	2.169925001442312	Development
ADAM23	8.196725060786028	8.37427877413153	4.648177795724818	4.380244590478185	9.234697700419643	5.405992359675837	4.48058827023386	4.255500733148386	5.534497433738168	4.399171093819823	5.586464525886388	5.068240861312821	6.471268764173582	5.126188210522101	6.941341105485299	8.693138438342928	9.899583506444383	7.170926525287385	6.060695931687554	8.494255586544979	9.310669579558825	5.906890595608519	10.040786289833303	8.264911693074465	5.438791852578261	7.4561490346479955	7.352926213059257	6.020146573111776	8.62862780216015	7.507001732764124	6.819540460505722	6.851124362886753	7.362382216236987	8.584022940257542	6.4822029262959555	6.813139850890455	6.630813152299126	9.68527441586238	9.413627929024173	7.910942480115601	5.808642467918064	7.060425738777149	6.673839055990439	6.584210901308018	9.869285377333924	7.143128072943813	9.861125687598893	9.233320082730822	6.587964988882679	9.450798854352486	8.831307243802051	6.459021703862303	7.423115910147101	9.271754805646474	7.8987525261648415	6.469234793667656	9.050392859979898	8.717676423066395	7.079751431095089	6.906590002828831	7.030667136246941	6.715618859074816	5.647458426454921	9.036311005538769	7.2006534363674675	7.637892764693391	9.512394806570393	9.633948804954032	9.217533669759273	7.011786331206608	8.384459997604978	7.480386311104128	6.509379148914689	9.353036523495591	8.201756367435667	5.671010241278451	6.47735352663456	5.666756591884804	6.528258742758412	6.448322832507502	6.666756591884804	9.489095315413504	9.542064542283443	9.490600213019592	7.1888360730305285	7.004782263459597	8.355351096424812	8.521698578905486	7.9721182183841375	6.153805336079036	7.6093634503938015	8.532355925288847	Development
ADAM3A	5.074676686294496	4.797012977836145	1.6088092426755238	4.017921907997263	5.8740592031411465	2.321928094887362	3.0089887832272546	3	2.722466024471091	3.940166750482817	4.9354597478052895	2.4982508675278257	4.669593751188333	2.643856189774725	7.309248960816617	4.3110671022555955	5.373300196608388	6.447909748742077	3.277984747299765	6.08533966935737	7.283551423174306	4.504620392403552	8.805179579389629	7.130313145543456	3.678071905112638	6.560714954474479	3.5909612413425993	2.700439718141092	4.82273014794452	8.524737587012376	4.705977901682522	2.4594316186372973	4.044394119358453	7.760220946466509	3.3074285251922473	2.8875252707415875	5.772149590784542	7.217715411350674	5.518849828707692	5.590961241342599	4.137503523749935	4.626439136697315	2.4594316186372973	2.8379432418910273	5.159871336778389	3.7548875021634687	7.190812367916136	5.965784284662087	4.121015400961366	9.25171909260596	5.19377174339668	4.452858964713811	7.527477006060396	6.35843142862635	6.690696443977697	9.025693273680773	6.236492618381302	7.231701199029002	2.84799690655495	4.4822029262959555	2.560714954474479	5.1001366712854495	3.797012977836145	2.4594316186372973	2.776103988073164	3.399171093819823	4.88508622529017	6.2630344058337934	5	3.4594316186372973	4.930737337562887	5.714245517666122	2.3362833878644325	8.97656412341533	4.504620392403552	4.548436624696042	2.3074285251922473	2.3362833878644325	2.5109619192773796	4.357552004618084	3.4594316186372973	7.589089312909623	8.066896443136237	3.9772799234999163	2.4059923596758366	5.888743248898259	7.925406083141366	5.224966365000275	6.631540867341486	4.121015400961366	2.9068905956085187	1.9634741239748859	Not_Development
ADAMTS1	10.529918528120325	10.06931549454008	2.4195388915137843	2.584962500721156	7.842350343413808	4.548436624696042	3.602884408718418	2.277984747299765	4.296457407371244	3.321928094887362	4.749534267669262	6.489446598622579	5.247927513443585	3.882643049361841	8.100662339005199	7.340740280630179	8.190318547941816	5.145677455195635	5.4822029262959555	10.876401833325776	10.084941226535719	8.031770114160672	10.53954658023841	7.848622940429338	9.607515262796834	5.371558862611963	9.656156679423324	6.645298163948631	8.596935142387233	8.731319031025064	8.652127927738269	7.896029602976752	6.37851162325373	8.354910511586791	3.655351828612554	8.745842362560461	4.108524456778169	8.028182348460566	8.916178042544715	9.804615065824963	11.088854476638035	10.588011853215088	9.462706750670158	8.355571338397745	7.613605318063384	8.212861116592904	8.475733430966399	8.74685018309805	9.11660388287422	9.053654417603145	10.145295334933598	9.539837338703851	8.559568289922748	8.720586291252868	9.44335800383632	8.367196310025896	9.61765111942733	5.930737337562887	8.358211622875809	6.627169060841846	9.909743107675423	9.568906154502084	4.977279923499917	7.642412772905056	8.17617314910749	5.352264173258321	8.15279185163912	7.860776615631602	6.908092340818271	7.911092331587135	6.675957032941749	6.804776377955828	10.1682333517966	11.262212323896435	7.082149041353872	3.8529975876133165	3.4059923596758366	4.371558862611963	8.517669388133811	7.863876520221095	4.169925001442312	10.658702415470636	8.196725060786028	8.060155495254604	8.00450139223494	6.973840839533145	8.755722153642282	9.309476353841106	5.352264173258321	6.872828759534886	8.62935662007961	7.988116584760143	Development
ADCY1	7.88467931651836	7.823897935303604	4.400310213532291	4.871186533926839	9.763765653509921	5.330319365146503	4.285402218862249	4.52565130477974	5.323129840097115	4.0803734164640195	4.858809892042583	5.470319934780033	6.087109196184005	4.802193216941825	7.304389351873489	9.350165707374323	9.88254116052103	6.770388595703657	6.5009082546134564	5.9279754427535	8.905487293158375	7.47735352663456	9.623668147977089	7.907291288581762	5.520946007850001	8.662134274799074	7.306973057140827	7.5011737243061525	7.619364098220082	7.908292534399512	6.147035285922587	6.912090943823925	8.633963936505117	8.40981519582048	8.06698611000229	6.096627316500084	6.177917792195843	9.549142899680653	9.601244613194147	6.852373449580268	6.514385309682037	6.999812136852278	7.661303058241555	6.745954377393461	9.573489403817232	7.005250260687203	9.462536354288739	9.500941440996593	6.468148835738406	8.863566829323505	7.932116304730919	5.7690664373332305	7.957102041562286	9.323692813754107	7.2630344058337934	8.113915765115745	8.086047740557296	8.343555874536733	6.474922700379797	6.575413186714664	7.063934305754099	6.979568100095187	5.88549301932667	9.077705874796385	6.5922078456203606	7.105035470698289	9.358834318877634	8.463047483068447	9.700208498485035	6.7233765294182515	10.557224349454447	7.537994877974396	6.004501392234941	8.825064778163416	8.396961486596183	5.937030455680516	5.586464525886388	5.900866807980749	6.5530532527664125	5.979949110275901	5.367487557637845	9.188671259522508	9.683579499578967	9.964822167226703	7.082858679853614	6.510698244774061	7.57377340201078	7.736852879213152	7.554972496152944	6.1838834590322325	7.163901213814542	9.461615865899173	Development
ADH1B	8.508256968368295	10.137012466200476	3.156504485679991	3.8988532765431003	6.081083928687635	3.0617761975866897	3.7566675086087544	3.6457785019057534	4.157852169141737	3.270528942380718	3.786596361890807	3.5708676708353697	4.74685018309805	3.9803300198598666	5.266161862165597	5.444600813711502	6.763323041130046	5.862947248020921	5.221103725367875	7.200326479982864	9.050710279644115	6.166581558367942	8.619180662032475	5.145677455195635	4.393461964719701	8.046578366620329	11.408595112798102	6.199017912962639	5.899256207712006	6.998120266781777	7.660590205534525	5.20945336562895	10.818156069513236	7.57616938226315	10.135880262051613	8.340295210430478	5.422345146125282	5.612254192388896	5.476273665026591	8.223116807268596	8.535340186263046	5.676192171894415	7.024954944575154	6.851332619118207	5.855076099773573	5.731545318381953	6.610778792525293	5.933493955103147	5.449561374613236	8.405637880438473	7.81228428671956	4.31348773208671	7.841826393874405	6.614709844115208	7.3339007365534385	7.350791885100247	4.856321771205882	5.532940288372874	8.088964866415571	5.04074634234331	9.585275551615492	8.637228637735175	4.4822029262959555	5.1685885538794984	9.221546844459127	5.409390936137702	5.636141224646719	5.967322339222356	5.998496409409612	7.001502025165232	5.458338253643026	7.906088875642964	9.623881490013458	9.772891866368617	7.418555411387446	4.005998740621443	4.426264754702098	4.532940288372874	8.481799431665753	7.931820922704794	4.499314409810336	10.047442051743467	7.174925682500679	6.873854202069271	6.64481766601217	8.11868157186106	9.112830428079402	6.530081149440554	5.675251386050259	6.902475612207559	8.894817763307943	4.350497247084133	Not_Development
AEBP1	8.720244258287567	9.46107011403305	7.384567923173826	4.346956889378885	8.101975670949232	5.426264754702098	3.655351828612554	4.906890595608519	3.8176232575114315	5.754887502163468	5.350497247084133	4.4495613746132365	6.486231677981013	5.741466986401147	7.8697480514650655	6.619853147391168	8.42689369972734	6.261154672615571	5.4886435398537845	10.093747662785669	9.2940463132715	8.221103725367875	9.871173696677236	8.710117632043445	4.551516017628014	7.794415866350106	9.754052367528924	8.035073997377621	8.638073837180718	8.634811050171718	7.569855608330948	6.37851162325373	6.515699838284043	9.036173612553485	7.31922050252387	9.546701573325295	5.608809242675524	7.271463027904375	6.980139577639157	9.070255142425005	8.630631166169476	8.69522829149575	9.249587555590454	7.5576551547254205	7.330020515836083	6.575917361118149	8.631358972990757	8.338067797542616	8.703903573444663	8.741129868736127	8.326878854838407	8.61765111942733	8.214076222401188	6.73267622307331	8.657497100444111	8.897240425574799	7.585713708778164	8.638797899951696	9.062316027355715	6.405141463136344	9.310839959841383	10.040837649266594	3.035623909730721	7.106432077816929	8.373082644765875	6.0800180290891745	7.604738534459921	7.2677230516274225	6.715618859074816	8.344295907915816	6.948367231584678	6.921245888585589	7.501040995565925	10.574971889532511	7.925702781351335	5.891176124754544	4.596935142387232	7.239837168740345	8.961449694398196	7.502632935082917	5.004501392234941	9.518751495541933	8.65481501184696	7.320574933893158	7.66746640495737	6.730639955916791	8.411722821951352	8.994777696541636	8.533719071139904	9.121533517340032	8.486633935070163	5.83541884047548	Not_Development
AGAP1	7.294620748891627	7.615813525189734	3.8278190246173196	4.643856189774724	10.394033895367782	5.230741002626909	3.897240425574799	4.035623909730721	3.9020735793107426	5.583458910130768	4.954196310386875	6.560714954474479	5.672425341971495	5.671010241278451	7.0061857999462935	9.315489246370625	9.830752863684548	8.87743752197062	8.469641817239516	7.447496546665391	9.077483356859508	5.563768278452033	9.299837628817608	8.5725107596749	6.467605550082998	7.668884984266247	7.813781191217037	6.110613805500896	8.590025580734611	8.270061672727762	5.9092930858238235	7.400025517914023	6.989820220117596	8.41574176829009	7.034523875334392	8.050392859979898	5.167919865551935	9.47461855891332	10.140318539356988	9.080417833731026	6.19377174339668	8.550169591920497	8.49585502688717	6.731319031025064	10.257152088947395	7.549207089355683	9.340183921423527	9.52610794674445	7.829088444004886	7.889047582839033	7.495855026887171	5.584962500721156	7.048759311919855	9.411722821951352	7.756222712847288	8.57969306345875	7.971543553950772	7.807998838623031	7.737078300313749	6.98299357469431	7.463524373271181	7.1947568544222475	5.592457037268081	9.277054876148728	6.553821256532693	6.41193462479118	8.916625922211235	8.79571500650173	9.814502358460691	8.130827934145131	8.105646652677729	7.234577959784565	7.19377174339668	8.754386479397228	8.148730779173189	6.638073837180719	4.307428525192248	5.346956889378885	7.604367899893749	5.756222712847288	4.426264754702098	9.368506461507693	10.047669251391314	9.486935554299992	7.330916878114617	7.522385366315934	8.018756559476076	8.375908263075013	8.134683004687556	5.824004050933153	7.962028392777752	9.838731212330021	Not_Development
AGBL5	7.139551352398794	6.434628227636725	5.534497433738168	7.012903833230638	6.323730337521348	6.056366761024529	3.3645724322958563	4.918863237274595	4.405992359675837	6.655351828612554	4.462706750670158	2.916476644437717	6.243173983472951	5.104336659814735	6.056366761024529	6.551516017628014	8.158104719696587	8.247927513443585	8.382407876294957	6.267723051627423	6.915879378835773	6.175923742063755	8.392961339344186	11.068173670150529	6.640967910449898	6.3957483281790335	6.987548258953743	5.405992359675837	5.85049941375812	10.98327866412136	4.412781525338476	4.643856189774724	5.719731056749852	10.895575282380685	6.257387842692652	6.746850183098051	4.778734244117836	6.13647851834917	7.335836940378002	5.329123596291566	5.249824548616183	7.174925682500679	5.83541884047548	6.0574502721839	6.985272714253447	5.78135971352466	7.166414182645162	6.053111336459563	7.754887502163468	8.311521279826131	10.388770735228803	6.111657346263132	7.672425341971495	6.7528823662730915	8.589838375772187	10.870441784567845	11.029218196845937	10.30081012298378	7.636987061203987	4.815063017192867	6.416164164733128	5.692092375427572	5.483815777264256	5.658211482751795	5.79960542245267	4.736063627871814	5.910492832288714	6.227856573060497	6.077883864438322	5.9092930858238235	5.938991438775543	6.323730337521348	4.840463233869542	6.994353436858858	7.636987061203987	5.78135971352466	6.102238193930738	7.72451385311995	5.572889668420581	4.426264754702098	5.37851162325373	6.315602456637947	6.5219929564016725	7.178913784669567	5.762880292916999	6.768184324776926	6.342519189660609	5.936637939002571	10.552236800550174	6.330916878114617	6.056366761024529	7.846117173336728	Not_Development
AHNAK	8.643766018516787	10.054197294388812	8.994989779605728	6.091170890027901	8.999859104932659	6.661065479806948	10.125252013928852	7.3903839468929124	10.722316589866505	7.069852511125804	9.40678961965204	9.33399388276136	5.442114122419225	9.616732614881828	8.786923022152791	5.934870291192027	8.445739116352758	9.255736756877484	9.181027988374952	9.129347421535986	10.57381284178314	8.979853867163742	11.16105313110564	8.820178962415188	9.081816278109198	7.872828759534886	10.197616021049143	8.176422513042237	8.822650491646518	9.409921241249679	8.435878577309866	5.292781749227846	7.509379148914689	9.526988205432007	7.18685706717715	9.06756880882902	5.82273014794452	6.924812503605781	7.7989577479004275	11.826747082520203	8.198076646751236	10.098097897838889	9.52610794674445	8.234098897837315	7.943833440406775	8.139807126717502	7.908392620773751	9.079084720495448	8.799281621521923	9.567052920387638	9.356562011413287	8.198567818784541	10.675493991101009	6.558037984776994	9.751292988222515	8.89451464427313	9.456559766335008	7.691743519171275	9.040289721025717	8.39842305741284	10.779185836838106	9.944346034137833	9.276066230914227	7.682994583681683	8.357222082360087	7.855647166027266	8.184999280457511	8.142362378963403	7.8640313407439555	8.962606859121063	6.925702781351335	8.044530731738735	8.933690654952233	10.367141694552364	9.347953493430337	7.175923742063755	2.7387678368001915	3.4724877714627436	9.409497012755587	8.717076603303875	4.539158811108031	10.967694590293082	6.512542955096859	6.621685606726681	7.998026215799581	8.820817181864166	10.020216038650508	9.952741247186488	8.300009293076517	8.416691986434728	9.773839774186936	7.328226118787732	Not_Development
AHNAK2	5.53605290024021	8.690347249968758	5.589463892956097	3.8429788317883258	8.629174450113979	5.569855608330948	3.2016338611696504	4.125155131322289	5.8604662585171665	3.277984747299765	5.013462259806563	4.705977901682522	3.8429788317883253	5.050936965225225	7.762215915727782	7.753216749178955	9.370360475120004	8.907791998350051	7.221103725367875	9.182518504262218	10.626576025607758	5.459431618637297	10.03823313473178	7.605109073832932	10.50720000048118	7.2268938135713885	9.464035152189913	6.390598905552461	8.148730779173189	7.648177795724818	5.749534267669262	7.127220550488074	7.162894799374784	7.776762001786231	7.944858445807539	6.809928865721431	5.88508622529017	8.642412772905056	8.77922688371316	7.190318547941817	5.872828759534886	8.092228584386778	8.050392859979898	7.271929843970861	9.121533517340032	6.272396509037485	8.73640193131829	8.844548855929443	8.22448410023199	8.775774868637292	8.08268130295035	7.237926946626263	10.0621136148628	8.325979979394445	8.588714635582264	8.74685018309805	8.79571500650173	7.642412772905056	6.635899465946381	6.970393537914677	9.40343816300828	9.119978609654877	4.937815168803419	8.342074667999139	6.551516017628014	6.776103988073165	7.733354340613827	9.468216732062436	8.543805175964396	4.364572432295856	8.451004997817993	6.4830095771645455	5.298291730620124	10.923810284016405	7.067703244373159	5.272396509037485	4.354028938054387	5.153805336079035	7.475733430966398	5.98299357469431	4.768184324776926	8.486835021563051	9.091303144237179	9.058262371862472	7.108524456778169	6.766197597300844	10.482505473228152	9.178789323207134	8.092757140919852	5.797012977836145	8.679480099505446	8.047669251391314	Not_Development
AK1	7.665513578048758	8.313790025443685	5.776103988073165	5.222070355247179	9.448632567730552	8.55765515472542	3.2667865406949015	4.7251958172266635	4.361066488794321	6.218199943694738	7.0858707553346125	6.822411496360477	9.324461855977317	7.012903833230638	8.29151607578464	9.477201719927324	9.030184318118646	8.597680143715891	7.964340867792418	7.83936127895905	8.675868845953067	8.446669787307012	9.718725507946726	9.462502272597265	6.318316841334983	11.600470477331951	8.676574190972746	11.888648131374513	9.50610919069283	9.53323238117783	7.05528243550119	8.11608399276377	8.8382584817133	8.684748620421626	8.815383295813538	8.595443984589478	7.224001674198105	9.164404157881302	8.711925035463056	8.358211622875809	7.514516816454006	7.097768793418617	8.034798962577268	6.933985654450427	9.302753146901573	7.773139206719691	9.681282342139431	9.596096555779967	7.618385502258606	10.966559524919404	9.280538806943209	7.3349436307266185	9.633131465427702	9.060020354507852	8.344739745802993	8.92020396279501	8.944712061043486	8.468216732062437	9.312882955284355	6.649974651158105	7.139039667683059	7.873751690608619	6.125155131322289	9.475834740263226	8.235296254567086	7.9342805936400245	9.542499897627758	9.45450493755737	9.421959609640757	8.854712576246651	8.556410255007835	7.872674880270606	8.171427026607544	9.383218272916462	8.01527565482719	6.79766152585376	5.892391025913404	5.785942819392251	9.83936127895905	7.241983149694328	6.176921111644362	9.163523890668444	9.210245168385894	8.931771686486819	7.530601414516833	7.66870773811566	7.600470477331951	9.336841253012286	9.257564632723005	6.504223119912845	8.323392588475935	10.13198553732479	Not_Development
AKAP12	9.37427877413153	10.116278973510667	3.270528942380718	4.485426827170242	10.277171142824127	7.285402218862249	4.825276830054866	4.475733430966398	3.2172307162206693	7.622417939250472	4.409390936137702	5.1799090900149345	5.613236954716332	4.013462259806563	8.631722738761946	10.442425193331607	10.367633159398162	10.308225248441262	9.563958896810094	8.792952933954117	11.026869205263395	8.257387842692651	11.00809592344758	10.807515928144584	6.731997786643743	8.554972496152944	10.547424764999613	7.122051447713891	10.18741393701307	11.88782986169403	7.612499945739441	7.969242604434498	5.189824558880018	11.050936965225226	7.125155131322289	8.18685706717715	4.700439718141092	9.927185357826366	10.29920801838728	10.159871336778389	9.512345420347337	8.341407628590991	9.138271800172221	7.792139552277902	10.066694672308998	9.85049941375812	10.053382902585708	9.963257356633047	7.920650594563984	9.095528890169906	10.962317654942307	8.860155834623363	8.733184841108153	10.06204613772049	10.548629279439053	11.6345841934937	11.265732238722114	11.164152707764606	9.059885201100954	6.802193216941825	9.649256177517314	9.248402006143435	5.05528243550119	9.511950269690008	7.939873012307947	7.615445725304787	10.045759661382682	10.616365049264328	9.978495969172485	7.467605550082998	9.5606194338970365	8.132885253625162	9.892922223630592	11.025727873588222	8.497053444545081	7.149239038837029	4.930737337562887	7.163398094353162	7.972692654004264	8.169173402029173	5.157852169141737	10.702995116140663	10.165660751498667	10.515009860114485	9.745674324002135	7.350055177204502	9.125800892507991	9.564435332546696	11.073539098828837	7.55727222306003	9.01262453886506	9.08268130295035	Not_Development
AKAP3	5.446256229889564	6.360188670062712	3.19377174339668	3.153805336079035	5.978424465440858	3.643856189774725	3.465974464504069	2.4462562298895643	3.548436624696042	3.371558862611963	3.6322682154995127	2.8579809951275723	4.026800059343715	3.678071905112638	5.325530331567558	5.543805175964397	5.836681593327116	5.584962500721156	4.91169158187234	5.537606691495291	6.327328082629952	5.247927513443585	7.1555772224823455	11.17530003575475	3.6028844087184186	6.4950555283680185	4.221103725367875	5.626439136697315	4.949534933017012	11.350718231237263	4.560714954474479	4.392317422778761	6.017921907997263	10.605201693807983	5.783980413683795	5.25171909260596	4.669593751188333	5.388878338811989	5.491853096329675	5.078951341394822	4.575917361118149	4.812498225333564	5.354028938054387	4.730639955916791	6.215290305651234	4.877744249949002	6.520422248526446	5.270528942380718	4.4329594072761065	6.918266959092563	10.938329904927855	3.270528942380718	5.0895828931247085	5.05528243550119	5.837943241891027	11.586417611263004	10.939873012307947	10.367851534489912	5.543805175964397	4.504620392403552	4.8875252707415875	5.247927513443585	4.217230716220669	5.357552004618084	5.439623137557117	5.066089190457772	5.955359305242994	5.223036337901875	5.613236954716332	4.643856189774724	4.817623257511431	5.346956889378885	3.7813597135246595	6.575917361118149	5.951867504326902	3.137503523749935	3.5298209465286954	3.1538053360790355	4.944858445807539	4.181897643108388	3.683696454306516	6.630813152299126	5.219168520462161	6.253611151947168	5.532940288372874	4.0916998341368105	5.068240861312821	5.129283016944966	10.18895967080665	4.12515513132229	5.242221395098369	5.259272487037594	Development
